COMM_NAME,Date,WPI
Carrot,2018-10,137.7
Radish,2018-10,112.4
Cucumber,2018-10,142.4
Pointed gourd,2018-10,93.6
Bitter gourd,2018-10,93.8
Bottle gourd,2018-10,124
Beans,2018-10,119.9
Pumpkin,2018-10,122.6
Drumstick,2018-10,128.7
Banana,2018-10,141.7
Mango,2018-10,0
Paddy,2018-11,155.5
Wheat,2018-11,152.2
Jowar,2018-11,137.7
Bajra,2018-11,161.7
Maize,2018-11,131.9
Barley,2018-11,153.5
Ragi,2018-11,211.4
Gram,2018-11,140.8
Arhar,2018-11,114
Moong,2018-11,121.6
Masur,2018-11,121.2
Urad,2018-11,118.6
Chawali,2018-11,203.9
Rajma,2018-11,133
Potato,2018-11,225.5
Sweet Potato,2018-11,71
Onion,2018-11,175.8
Tapioca,2018-11,132.4
Ginger,2018-11,228.6
Peas,2018-11,327.8
Tomato,2018-11,144.1
Cauliflower,2018-11,161
Brinjal,2018-11,139.4
okra,2018-11,108.3
Cabbage,2018-11,142.8
Carrot,2018-11,135.5
Radish,2018-11,94.8
Cucumber,2018-11,143
Pointed gourd,2018-11,99.4
Bitter gourd,2018-11,114.5
Bottle gourd,2018-11,118.4
Beans,2018-11,125.7
Pumpkin,2018-11,126.8
Drumstick,2018-11,199.1
Banana,2018-11,140
Mango,2018-11,0
Paddy,2018-12,155.7
Wheat,2018-12,152.8
Jowar,2018-12,142.3
Bajra,2018-12,165.1
Maize,2018-12,139.2
Barley,2018-12,154.8
Ragi,2018-12,212.9
Gram,2018-12,146.7
Arhar,2018-12,123.9
Moong,2018-12,123
Masur,2018-12,124.6
Urad,2018-12,123.3
Chawali,2018-12,189.9
Rajma,2018-12,134.8
Potato,2018-12,167
Sweet Potato,2018-12,71
Onion,2018-12,131.3
Tapioca,2018-12,137.9
Ginger,2018-12,218.3
Peas,2018-12,220.9
Tomato,2018-12,139.7
Cauliflower,2018-12,132.3
Brinjal,2018-12,138.4
okra,2018-12,135.6
Cabbage,2018-12,104.1
Carrot,2018-12,112.3
Radish,2018-12,92.7
Cucumber,2018-12,146.4
Pointed gourd,2018-12,113.6
Bitter gourd,2018-12,122.3
Bottle gourd,2018-12,117.7
Beans,2018-12,116.3
Pumpkin,2018-12,125.8
Drumstick,2018-12,219.3
Banana,2018-12,132.8
Mango,2018-12,0
Paddy,2019-01,155.8
Wheat,2019-01,154.8
Jowar,2019-01,143
Bajra,2019-01,171.2
Maize,2019-01,147.9
Barley,2019-01,159.2
Ragi,2019-01,223.4
Gram,2019-01,147.4
Arhar,2019-01,127.8
Moong,2019-01,125.8
Masur,2019-01,127.5
Urad,2019-01,123.5
Chawali,2019-01,167.7
Rajma,2019-01,133.6
Potato,2019-01,141.4
Sweet Potato,2019-01,61.4
Onion,2019-01,119.1
Tapioca,2019-01,144.3
Ginger,2019-01,237.6
Peas,2019-01,135
Tomato,2019-01,167.5
Cauliflower,2019-01,130.5
Brinjal,2019-01,164.5
okra,2019-01,166.2
Cabbage,2019-01,108.6
Carrot,2019-01,96
Radish,2019-01,92
Cucumber,2019-01,164.4
Pointed gourd,2019-01,126.4
Bitter gourd,2019-01,147
Bottle gourd,2019-01,119
Beans,2019-01,113.1
Pumpkin,2019-01,123.9
Drumstick,2019-01,269.8
Banana,2019-01,133.1
Mango,2019-01,0
Paddy,2019-02,156.5
Wheat,2019-02,157.2
Jowar,2019-02,146.6
Bajra,2019-02,178.3
Maize,2019-02,158.9
Barley,2019-02,163.4
Ragi,2019-02,224.9
Gram,2019-02,146.5
Arhar,2019-02,133.6
Moong,2019-02,128.2
Masur,2019-02,129.5
Urad,2019-02,124.5
Chawali,2019-02,155.7
Rajma,2019-02,133
Potato,2019-02,131.4
Sweet Potato,2019-02,64.2
Onion,2019-02,105.3
Tapioca,2019-02,140.2
Ginger,2019-02,252.5
Peas,2019-02,107.5
Tomato,2019-02,133.4
Cauliflower,2019-02,114
Brinjal,2019-02,162.6
okra,2019-02,173.3
Cabbage,2019-02,116
Carrot,2019-02,89.5
Radish,2019-02,97.6
Cucumber,2019-02,180
Pointed gourd,2019-02,150
Bitter gourd,2019-02,175.3
Bottle gourd,2019-02,133.9
Beans,2019-02,105.3
Pumpkin,2019-02,127.3
Drumstick,2019-02,227.5
Banana,2019-02,134.4
Mango,2019-02,0
Paddy,2019-03,156.6
Wheat,2019-03,155.5
Jowar,2019-03,150.4
Bajra,2019-03,182
Maize,2019-03,163.7
Barley,2019-03,163.9
Ragi,2019-03,221.4
Gram,2019-03,141.5
Arhar,2019-03,132.4
Moong,2019-03,127.8
Masur,2019-03,130.1
Urad,2019-03,122.1
Chawali,2019-03,168.2
Rajma,2019-03,131.2
Potato,2019-03,133.8
Sweet Potato,2019-03,69.8
Onion,2019-03,108
Tapioca,2019-03,145.6
Ginger,2019-03,264.4
Peas,2019-03,126.3
Tomato,2019-03,161.8
Cauliflower,2019-03,149.2
Brinjal,2019-03,161.4
okra,2019-03,168.5
Cabbage,2019-03,119.1
Carrot,2019-03,94.7
Radish,2019-03,121.6
Cucumber,2019-03,170.9
Pointed gourd,2019-03,212.3
Bitter gourd,2019-03,175.7
Bottle gourd,2019-03,167.5
Beans,2019-03,122
Pumpkin,2019-03,151.7
Drumstick,2019-03,106.3
Banana,2019-03,130.6
Mango,2019-03,0
Paddy,2019-04,157
Wheat,2019-04,151.5
Jowar,2019-04,150.9
Bajra,2019-04,188
Maize,2019-04,171.3
Barley,2019-04,159
Ragi,2019-04,221.7
Gram,2019-04,144.1
Arhar,2019-04,136.8
Moong,2019-04,128.2
Masur,2019-04,131.8
Urad,2019-04,123.5
Chawali,2019-04,179
Rajma,2019-04,131.9
Potato,2019-04,143.1
Sweet Potato,2019-04,68.1
Onion,2019-04,118.6
Tapioca,2019-04,152.4
Ginger,2019-04,285.5
Peas,2019-04,193.9
Tomato,2019-04,208.8
Cauliflower,2019-04,178.9
Brinjal,2019-04,172.5
okra,2019-04,142.4
Cabbage,2019-04,150.2
Carrot,2019-04,110.9
Radish,2019-04,135.5
Cucumber,2019-04,143.6
Pointed gourd,2019-04,174
Bitter gourd,2019-04,171.7
Bottle gourd,2019-04,151.2
Beans,2019-04,134.1
Pumpkin,2019-04,165
Drumstick,2019-04,79.5
Banana,2019-04,132.2
Mango,2019-04,179.5
Paddy,2019-05,157.6
Wheat,2019-05,150.7
Jowar,2019-05,151.1
Bajra,2019-05,194.7
Maize,2019-05,171.3
Barley,2019-05,160.9
Ragi,2019-05,223.1
Gram,2019-05,146.2
Arhar,2019-05,143.7
Moong,2019-05,130.9
Masur,2019-05,134.9
Urad,2019-05,128.5
Chawali,2019-05,185.1
Rajma,2019-05,132.2
Potato,2019-05,157.9
Sweet Potato,2019-05,68.1
Onion,2019-05,134.2
Tapioca,2019-05,155.5
Ginger,2019-05,299
Peas,2019-05,0
Tomato,2019-05,287.2
Cauliflower,2019-05,0
Brinjal,2019-05,166.4
okra,2019-05,119.6
Cabbage,2019-05,157.9
Carrot,2019-05,123
Radish,2019-05,154.7
Cucumber,2019-05,136.6
Pointed gourd,2019-05,147.1
Bitter gourd,2019-05,153.1
Bottle gourd,2019-05,131.9
Beans,2019-05,142.8
Pumpkin,2019-05,174.3
Drumstick,2019-05,95.9
Banana,2019-05,133.8
Mango,2019-05,155.9
Paddy,2019-06,158.4
Wheat,2019-06,150.8
Jowar,2019-06,151.2
Bajra,2019-06,195.3
Maize,2019-06,174
Barley,2019-06,167
Ragi,2019-06,220.3
Gram,2019-06,146.5
Arhar,2019-06,149.5
Moong,2019-06,135.6
Masur,2019-06,137.1
Urad,2019-06,132.1
Chawali,2019-06,189.9
Rajma,2019-06,133
Potato,2019-06,170.1
Sweet Potato,2019-06,68.1
Onion,2019-06,157.8
Tapioca,2019-06,156.5
Ginger,2019-06,336.1
Peas,2019-06,0
Tomato,2019-06,318.9
Cauliflower,2019-06,0
Brinjal,2019-06,164.5
okra,2019-06,87
Cabbage,2019-06,157.5
Carrot,2019-06,131.1
Radish,2019-06,166.7
Cucumber,2019-06,151.7
Pointed gourd,2019-06,99.8
Bitter gourd,2019-06,145.5
Bottle gourd,2019-06,127.2
Beans,2019-06,157.4
Pumpkin,2019-06,156.1
Drumstick,2019-06,120.4
Banana,2019-06,137.8
Mango,2019-06,138.2
Paddy,2019-07,159.9
Wheat,2019-07,153.4
Jowar,2019-07,157.6
Bajra,2019-07,199.6
Maize,2019-07,181.5
Barley,2019-07,169
Ragi,2019-07,221.4
Gram,2019-07,145.9
Arhar,2019-07,150.2
Moong,2019-07,137.1
Masur,2019-07,137.5
Urad,2019-07,131.5
Chawali,2019-07,190.7
Rajma,2019-07,132.9
Potato,2019-07,176.2
Sweet Potato,2019-07,68.1
Onion,2019-07,181.9
Tapioca,2019-07,155.2
Ginger,2019-07,414.5
Peas,2019-07,0
Tomato,2019-07,326.3
Cauliflower,2019-07,0
Brinjal,2019-07,160.5
okra,2019-07,91.8
Cabbage,2019-07,190.9
Carrot,2019-07,154.5
Radish,2019-07,164.3
Cucumber,2019-07,185.4
Pointed gourd,2019-07,82.5
Bitter gourd,2019-07,141.1
Bottle gourd,2019-07,136.5
Beans,2019-07,150.4
Pumpkin,2019-07,151.8
Drumstick,2019-07,192.5
Banana,2019-07,143.3
Mango,2019-07,142.8
Paddy,2019-08,160.8
Wheat,2019-08,156.5
Jowar,2019-08,163.6
Bajra,2019-08,200.4
Maize,2019-08,184.8
Barley,2019-08,173.4
Ragi,2019-08,228.9
Gram,2019-08,145.1
Arhar,2019-08,153
Moong,2019-08,137.2
Masur,2019-08,137.3
Urad,2019-08,131.8
Chawali,2019-08,194.9
Rajma,2019-08,134.3
Potato,2019-08,175.7
Sweet Potato,2019-08,68.1
Onion,2019-08,217.2
Tapioca,2019-08,155.7
Ginger,2019-08,440.6
Peas,2019-08,0
Tomato,2019-08,299.3
Cauliflower,2019-08,0
Brinjal,2019-08,194.3
okra,2019-08,87.6
Cabbage,2019-08,213.1
Carrot,2019-08,168.4
Radish,2019-08,151.8
Cucumber,2019-08,202.6
Pointed gourd,2019-08,99.4
Bitter gourd,2019-08,132.9
Bottle gourd,2019-08,161.4
Beans,2019-08,143.1
Pumpkin,2019-08,134.3
Drumstick,2019-08,161.8
Banana,2019-08,141.2
Mango,2019-08,160.6
Paddy,2019-09,161.9
Wheat,2019-09,158.3
Jowar,2019-09,160
Bajra,2019-09,195.9
Maize,2019-09,185.8
Barley,2019-09,175.4
Ragi,2019-09,233.1
Gram,2019-09,145.5
Arhar,2019-09,150.5
Moong,2019-09,138.7
Masur,2019-09,137.3
Urad,2019-09,133
Chawali,2019-09,199.9
Rajma,2019-09,135.9
Potato,2019-09,170.4
Sweet Potato,2019-09,68.1
Onion,2019-09,328.7
Tapioca,2019-09,156.5
Ginger,2019-09,378.7
Peas,2019-09,0
Tomato,2019-09,217.8
Cauliflower,2019-09,191.1
Brinjal,2019-09,203.5
okra,2019-09,80.3
Cabbage,2019-09,182.1
Carrot,2019-09,176.3
Radish,2019-09,158.3
Cucumber,2019-09,193.7
Pointed gourd,2019-09,112.3
Bitter gourd,2019-09,127.9
Bottle gourd,2019-09,168.8
Beans,2019-09,134
Pumpkin,2019-09,139.5
Drumstick,2019-09,156.8
Banana,2019-09,138.1
Mango,2019-09,0
Paddy,2019-10,162.7
Wheat,2019-10,160.4
Jowar,2019-10,159.6
Bajra,2019-10,184.9
Maize,2019-10,183.6
Barley,2019-10,174.4
Ragi,2019-10,226.9
Gram,2019-10,146.6
Arhar,2019-10,150.4
Moong,2019-10,139.7
Masur,2019-10,137
Urad,2019-10,136.1
Chawali,2019-10,200.6
Rajma,2019-10,137.7
Potato,2019-10,187
Sweet Potato,2019-10,68.1
Onion,2019-10,356.8
Tapioca,2019-10,153
Ginger,2019-10,346.6
Peas,2019-10,0
Tomato,2019-10,341.9
Cauliflower,2019-10,227.7
Brinjal,2019-10,227.2
okra,2019-10,110.2
Cabbage,2019-10,192.2
Carrot,2019-10,214.3
Radish,2019-10,157.1
Cucumber,2019-10,184.1
Pointed gourd,2019-10,136
Bitter gourd,2019-10,129.9
Bottle gourd,2019-10,190.7
Beans,2019-10,142.1
Pumpkin,2019-10,154.1
Drumstick,2019-10,178.7
Banana,2019-10,137.3
Mango,2019-10,0
Paddy,2019-11,162.1
Wheat,2019-11,164.5
Jowar,2019-11,165
Bajra,2019-11,188.4
Maize,2019-11,172.4
Barley,2019-11,174.9
Ragi,2019-11,220.9
Gram,2019-11,148.3
Arhar,2019-11,153.6
Moong,2019-11,146.7
Masur,2019-11,140.5
Urad,2019-11,162.1
Chawali,2019-11,202.4
Rajma,2019-11,142.5
Potato,2019-11,206.3
Sweet Potato,2019-11,74.7
Onion,2019-11,478.7
Tapioca,2019-11,166.5
Ginger,2019-11,307.7
Peas,2019-11,309.2
Tomato,2019-11,302.7
Cauliflower,2019-11,246.1
Brinjal,2019-11,190
okra,2019-11,156.7
Cabbage,2019-11,216.1
Carrot,2019-11,248.9
Radish,2019-11,124.8
Cucumber,2019-11,182.5
Pointed gourd,2019-11,136.1
Bitter gourd,2019-11,152.2
Bottle gourd,2019-11,192.4
Beans,2019-11,134.9
Pumpkin,2019-11,165.3
Drumstick,2019-11,321.4
Banana,2019-11,126.4
Mango,2019-11,0
Paddy,2019-12,162
Wheat,2019-12,165.7
Jowar,2019-12,173.2
Bajra,2019-12,194.7
Maize,2019-12,175.6
Barley,2019-12,176.8
Ragi,2019-12,213.5
Gram,2019-12,146.3
Arhar,2019-12,154.6
Moong,2019-12,149.6
Masur,2019-12,143.2
Urad,2019-12,177
Chawali,2019-12,177.4
Rajma,2019-12,141.3
Potato,2019-12,250.6
Sweet Potato,2019-12,65.7
Onion,2019-12,729.8
Tapioca,2019-12,175.4
Ginger,2019-12,248.2
Peas,2019-12,154.4
Tomato,2019-12,191.5
Cauliflower,2019-12,196.6
Brinjal,2019-12,190
okra,2019-12,196.2
Cabbage,2019-12,193.6
Carrot,2019-12,202.3
Radish,2019-12,109.9
Cucumber,2019-12,181
Pointed gourd,2019-12,126.9
Bitter gourd,2019-12,154.1
Bottle gourd,2019-12,164.1
Beans,2019-12,136.1
Pumpkin,2019-12,196.1
Drumstick,2019-12,601.4
Banana,2019-12,123.6
Mango,2019-12,0
Paddy,2020-01,162.3
Wheat,2020-01,168.7
Jowar,2020-01,177.1
Bajra,2020-01,201.6
Maize,2020-01,178.8
Barley,2020-01,180.4
Ragi,2020-01,213.8
Gram,2020-01,145.6
Arhar,2020-01,152
Moong,2020-01,151.3
Masur,2020-01,147.9
Urad,2020-01,180.9
Chawali,2020-01,182.4
Rajma,2020-01,141.8
Potato,2020-01,262.3
Sweet Potato,2020-01,70.8
Onion,2020-01,468.5
Tapioca,2020-01,181.2
Ginger,2020-01,238.5
Peas,2020-01,151.3
Tomato,2020-01,200
Cauliflower,2020-01,198.3
Brinjal,2020-01,167.7
okra,2020-01,191.9
Cabbage,2020-01,155.1
Carrot,2020-01,177.8
Radish,2020-01,96.4
Cucumber,2020-01,189.3
Pointed gourd,2020-01,157.9
Bitter gourd,2020-01,155.3
Bottle gourd,2020-01,142.2
Beans,2020-01,145.2
Pumpkin,2020-01,190.5
Drumstick,2020-01,472
Banana,2020-01,127.2
Mango,2020-01,0
Paddy,2020-02,162.3
Wheat,2020-02,167.3
Jowar,2020-02,165.6
Bajra,2020-02,193.7
Maize,2020-02,167
Barley,2020-02,181.7
Ragi,2020-02,211.9
Gram,2020-02,142
Arhar,2020-02,152.8
Moong,2020-02,156.6
Masur,2020-02,147.1
Urad,2020-02,179.6
Chawali,2020-02,182.3
Rajma,2020-02,142.7
Potato,2020-02,211.2
Sweet Potato,2020-02,69.1
Onion,2020-02,276.2
Tapioca,2020-02,186.1
Ginger,2020-02,218.8
Peas,2020-02,147.3
Tomato,2020-02,158.4
Cauliflower,2020-02,154.7
Brinjal,2020-02,158.8
okra,2020-02,191.1
Cabbage,2020-02,101.5
Carrot,2020-02,141.5
Radish,2020-02,104.3
Cucumber,2020-02,145.3
Pointed gourd,2020-02,226.5
Bitter gourd,2020-02,162
Bottle gourd,2020-02,128.2
Beans,2020-02,117.8
Pumpkin,2020-02,176.1
Drumstick,2020-02,248.9
Banana,2020-02,131.9
Mango,2020-02,0
Paddy,2020-03,159.3
Wheat,2020-03,162.9
Jowar,2020-03,158.2
Bajra,2020-03,187.5
Maize,2020-03,158.5
Barley,2020-03,182.3
Ragi,2020-03,215
Gram,2020-03,138.5
Arhar,2020-03,150.9
Moong,2020-03,162
Masur,2020-03,146
Urad,2020-03,176.9
Chawali,2020-03,180.1
Rajma,2020-03,142.2
Potato,2020-03,215.9
Sweet Potato,2020-03,66.1
Onion,2020-03,229.3
Tapioca,2020-03,188.6
Ginger,2020-03,213.1
Peas,2020-03,129.4
Tomato,2020-03,135.7
Cauliflower,2020-03,142.9
Brinjal,2020-03,154.4
okra,2020-03,173
Cabbage,2020-03,79.6
Carrot,2020-03,140
Radish,2020-03,114.1
Cucumber,2020-03,134.6
Pointed gourd,2020-03,195.2
Bitter gourd,2020-03,133.7
Bottle gourd,2020-03,130.2
Beans,2020-03,108.4
Pumpkin,2020-03,167
Drumstick,2020-03,127.3
Banana,2020-03,132.7
Mango,2020-03,0
Paddy,2020-04,162.7
Wheat,2020-04,161.2
Jowar,2020-04,159.1
Bajra,2020-04,188.9
Maize,2020-04,155.4
Barley,2020-04,177.8
Ragi,2020-04,224.5
Gram,2020-04,146.7
Arhar,2020-04,155.7
Moong,2020-04,174.2
Masur,2020-04,149.7
Urad,2020-04,180.6
Chawali,2020-04,187.8
Rajma,2020-04,142.2
Potato,2020-04,231.9
Sweet Potato,2020-04,68.1
Onion,2020-04,204.4
Tapioca,2020-04,198.9
Ginger,2020-04,231.3
Peas,2020-04,156.4
Tomato,2020-04,146.7
Cauliflower,2020-04,160.7
Brinjal,2020-04,171.1
okra,2020-04,156
Cabbage,2020-04,89.5
Carrot,2020-04,138.9
Radish,2020-04,121.2
Cucumber,2020-04,146.1
Pointed gourd,2020-04,181.9
Bitter gourd,2020-04,127.6
Bottle gourd,2020-04,138.1
Beans,2020-04,146.5
Pumpkin,2020-04,172.3
Drumstick,2020-04,105.3
Banana,2020-04,128
Mango,2020-04,196.4
Paddy,2020-05,163.1
Wheat,2020-05,161.5
Jowar,2020-05,164.7
Bajra,2020-05,185
Maize,2020-05,152
Barley,2020-05,166.3
Ragi,2020-05,229.6
Gram,2020-05,144.8
Arhar,2020-05,157
Moong,2020-05,179.7
Masur,2020-05,150.8
Urad,2020-05,187.7
Chawali,2020-05,194.9
Rajma,2020-05,142.9
Potato,2020-05,240.9
Sweet Potato,2020-05,68.1
Onion,2020-05,142
Tapioca,2020-05,188.6
Ginger,2020-05,232.8
Peas,2020-05,0
Tomato,2020-05,125.8
Cauliflower,2020-05,0
Brinjal,2020-05,162.6
okra,2020-05,97.5
Cabbage,2020-05,92.3
Carrot,2020-05,139.3
Radish,2020-05,135.6
Cucumber,2020-05,157
Pointed gourd,2020-05,92.4
Bitter gourd,2020-05,112.2
Bottle gourd,2020-05,138.5
Beans,2020-05,149.3
Pumpkin,2020-05,150.4
Drumstick,2020-05,98.7
Banana,2020-05,130.2
Mango,2020-05,185.8
Paddy,2020-06,165.6
Wheat,2020-06,158.5
Jowar,2020-06,161.3
Bajra,2020-06,176.1
Maize,2020-06,148.4
Barley,2020-06,157.4
Ragi,2020-06,228.2
Gram,2020-06,143.8
Arhar,2020-06,158.6
Moong,2020-06,176.1
Masur,2020-06,155.1
Urad,2020-06,184
Chawali,2020-06,199.6
Rajma,2020-06,145.5
Potato,2020-06,265.7
Sweet Potato,2020-06,68.1
Onion,2020-06,133.7
Tapioca,2020-06,179.4
Ginger,2020-06,252.1
Peas,2020-06,0
Tomato,2020-06,173.5
Cauliflower,2020-06,0
Brinjal,2020-06,159.7
okra,2020-06,87.6
Cabbage,2020-06,115.7
Carrot,2020-06,139.8
Radish,2020-06,152.8
Cucumber,2020-06,171.1
Pointed gourd,2020-06,78.8
Bitter gourd,2020-06,113.7
Bottle gourd,2020-06,142.8
Beans,2020-06,143.9
Pumpkin,2020-06,157.6
Drumstick,2020-06,138.8
Banana,2020-06,132.5
Mango,2020-06,177
Paddy,2020-07,165.8
Wheat,2020-07,157.3
Jowar,2020-07,157.5
Bajra,2020-07,167.3
Maize,2020-07,147.6
Barley,2020-07,153.1
Ragi,2020-07,232.7
Gram,2020-07,144.3
Arhar,2020-07,160.1
Moong,2020-07,173.6
Masur,2020-07,157.5
Urad,2020-07,181.7
Chawali,2020-07,200
Rajma,2020-07,145.9
Potato,2020-07,297.9
Sweet Potato,2020-07,68.1
Onion,2020-07,135.4
Tapioca,2020-07,166.1
Ginger,2020-07,256.1
Peas,2020-07,0
Tomato,2020-07,388.4
Cauliflower,2020-07,0
Brinjal,2020-07,151.1
okra,2020-07,82.6
Cabbage,2020-07,126.9
Carrot,2020-07,138.8
Radish,2020-07,169.3
Cucumber,2020-07,169.1
Pointed gourd,2020-07,68.2
Bitter gourd,2020-07,114
Bottle gourd,2020-07,134.5
Beans,2020-07,108.4
Pumpkin,2020-07,166.5
Drumstick,2020-07,157.1
Banana,2020-07,134.1
Mango,2020-07,163.1
Paddy,2020-08,165.4
Wheat,2020-08,154.2
Jowar,2020-08,154.3
Bajra,2020-08,161.1
Maize,2020-08,146.9
Barley,2020-08,150.3
Ragi,2020-08,231.9
Gram,2020-08,144.8
Arhar,2020-08,160.9
Moong,2020-08,170.4
Masur,2020-08,158
Urad,2020-08,180.9
Chawali,2020-08,202.4
Rajma,2020-08,145.5
Potato,2020-08,322.3
Sweet Potato,2020-08,68.1
Onion,2020-08,142.4
Tapioca,2020-08,162.8
Ginger,2020-08,258.8
Peas,2020-08,0
Tomato,2020-08,345.3
Cauliflower,2020-08,0
Brinjal,2020-08,169.4
okra,2020-08,93.7
Cabbage,2020-08,141.3
Carrot,2020-08,141
Radish,2020-08,188.2
Cucumber,2020-08,152.7
Pointed gourd,2020-08,85.2
Bitter gourd,2020-08,112.5
Bottle gourd,2020-08,135.8
Beans,2020-08,124.3
Pumpkin,2020-08,170.4
Drumstick,2020-08,173.6
Banana,2020-08,140.2
Mango,2020-08,181.8
Paddy,2020-09,165
Wheat,2020-09,150
Jowar,2020-09,148
Bajra,2020-09,155.7
Maize,2020-09,142.5
Barley,2020-09,149.1
Ragi,2020-09,225.1
Gram,2020-09,154.8
Arhar,2020-09,165.8
Moong,2020-09,164.3
Masur,2020-09,159
Urad,2020-09,177.6
Chawali,2020-09,205.1
Rajma,2020-09,147.8
Potato,2020-09,372.6
Sweet Potato,2020-09,68.1
Onion,2020-09,224.7
Tapioca,2020-09,163
Ginger,2020-09,225.5
Peas,2020-09,0
Tomato,2020-09,434
Cauliflower,2020-09,226.4
Brinjal,2020-09,230.6
okra,2020-09,131.6
Cabbage,2020-09,186.8
Carrot,2020-09,167.3
Radish,2020-09,231.5
Cucumber,2020-09,193.2
Pointed gourd,2020-09,170.2
Bitter gourd,2020-09,135.5
Bottle gourd,2020-09,189.8
Beans,2020-09,173.1
Pumpkin,2020-09,175.9
Drumstick,2020-09,228.7
Banana,2020-09,136.7
Mango,2020-09,0
Paddy,2020-10,163.7
Wheat,2020-10,147.4
Jowar,2020-10,147.8
Bajra,2020-10,155.4
Maize,2020-10,137.9
Barley,2020-10,148.6
Ragi,2020-10,223.9
Gram,2020-10,163.6
Arhar,2020-10,173.6
Moong,2020-10,162.6
Masur,2020-10,162.8
Urad,2020-10,181.5
Chawali,2020-10,213.5
Rajma,2020-10,153.4
Potato,2020-10,410
Sweet Potato,2020-10,68.1
Onion,2020-10,387.1
Tapioca,2020-10,163.3
Ginger,2020-10,201.8
Peas,2020-10,0
Tomato,2020-10,389.9
Cauliflower,2020-10,239.6
Brinjal,2020-10,211.1
okra,2020-10,161
Cabbage,2020-10,307.6
Carrot,2020-10,193.4
Radish,2020-10,213.5
Cucumber,2020-10,193
Pointed gourd,2020-10,145.3
Bitter gourd,2020-10,140.6
Bottle gourd,2020-10,201.6
Beans,2020-10,196
Pumpkin,2020-10,190.2
Drumstick,2020-10,228.2
Banana,2020-10,130.9
Mango,2020-10,0
Paddy,2020-11,163.1
Wheat,2020-11,147.9
Jowar,2020-11,155.2
Bajra,2020-11,154.2
Maize,2020-11,139.8
Barley,2020-11,149.4
Ragi,2020-11,228.4
Gram,2020-11,164.3
Arhar,2020-11,174.5
Moong,2020-11,165.1
Masur,2020-11,166.3
Urad,2020-11,188.1
Chawali,2020-11,230.2
Rajma,2020-11,155.6
Potato,2020-11,491.1
Sweet Potato,2020-11,73.9
Onion,2020-11,442.3
Tapioca,2020-11,156.2
Ginger,2020-11,156.5
Peas,2020-11,253.1
Tomato,2020-11,339.6
Cauliflower,2020-11,215.1
Brinjal,2020-11,203
okra,2020-11,131.4
Cabbage,2020-11,252.3
Carrot,2020-11,226
Radish,2020-11,122.9
Cucumber,2020-11,145.1
Pointed gourd,2020-11,143.7
Bitter gourd,2020-11,128.7
Bottle gourd,2020-11,160
Beans,2020-11,166.5
Pumpkin,2020-11,169.8
Drumstick,2020-11,255.7
Banana,2020-11,129.9
Mango,2020-11,0
Paddy,2020-12,162.2
Wheat,2020-12,147.3
Jowar,2020-12,154.6
Bajra,2020-12,150
Maize,2020-12,140.5
Barley,2020-12,152
Ragi,2020-12,230.1
Gram,2020-12,159.8
Arhar,2020-12,169.1
Moong,2020-12,168.5
Masur,2020-12,163.8
Urad,2020-12,191
Chawali,2020-12,187.1
Rajma,2020-12,167.4
Potato,2020-12,364.4
Sweet Potato,2020-12,80.3
Onion,2020-12,330.7
Tapioca,2020-12,150
Ginger,2020-12,130.9
Peas,2020-12,164
Tomato,2020-12,268.5
Cauliflower,2020-12,162.2
Brinjal,2020-12,155.6
okra,2020-12,152.2
Cabbage,2020-12,124
Carrot,2020-12,164.4
Radish,2020-12,87.9
Cucumber,2020-12,127.5
Pointed gourd,2020-12,114.6
Bitter gourd,2020-12,119.1
Bottle gourd,2020-12,131.2
Beans,2020-12,134.4
Pumpkin,2020-12,177.1
Drumstick,2020-12,208.2
Banana,2020-12,123.1
Mango,2020-12,0
Paddy,2021-01,162
Wheat,2021-01,149.1
Jowar,2021-01,151.9
Bajra,2021-01,148.3
Maize,2021-01,137.4
Barley,2021-01,151.6
Ragi,2021-01,226.2
Gram,2021-01,155.6
Arhar,2021-01,166.8
Moong,2021-01,166.7
Masur,2021-01,165.4
Urad,2021-01,194
Chawali,2021-01,172.9
Rajma,2021-01,179.5
Potato,2021-01,200.7
Sweet Potato,2021-01,67.1
Onion,2021-01,316
Tapioca,2021-01,152.8
Ginger,2021-01,127.8
Peas,2021-01,106.5
Tomato,2021-01,175.7
Cauliflower,2021-01,141.1
Brinjal,2021-01,155.7
okra,2021-01,194.1
Cabbage,2021-01,92.4
Carrot,2021-01,121
Radish,2021-01,78.7
Cucumber,2021-01,159
Pointed gourd,2021-01,188
Bitter gourd,2021-01,130.2
Bottle gourd,2021-01,132
Beans,2021-01,137.7
Pumpkin,2021-01,153.6
Drumstick,2021-01,345.8
Banana,2021-01,124.9
Mango,2021-01,0
Paddy,2021-02,161.7
Wheat,2021-02,149.6
Jowar,2021-02,148.7
Bajra,2021-02,145.7
Maize,2021-02,135.4
Barley,2021-02,149.1
Ragi,2021-02,226.8
Gram,2021-02,156.3
Arhar,2021-02,173.2
Moong,2021-02,169.7
Masur,2021-02,166.3
Urad,2021-02,196.6
Chawali,2021-02,178.6
Rajma,2021-02,183.7
Potato,2021-02,147.5
Sweet Potato,2021-02,69.7
Onion,2021-02,362.6
Tapioca,2021-02,154.3
Ginger,2021-02,109.1
Peas,2021-02,115.4
Tomato,2021-02,163.4
Cauliflower,2021-02,137.3
Brinjal,2021-02,156
okra,2021-02,225.9
